Time,User,Tweet
2023-04-16T22:17:23.000Z,2436739819,"It's unfortunate that this outdated mentality still exists, especially when it comes to investing. Tesla has been innovating and leading the industry in so many ways, and it's great to see people open to embracing forward-thinking technologies like FSD beta! #TSLA https://t.co/50NS4IW0tO"
2023-04-16T22:16:28.000Z,1189488369333522433,"ã‚¹ãƒšãƒ¼ã‚¹Xã®ã‚¹ã‚¿ãƒ¼ã‚·ãƒƒãƒ—é£›è¡Œãƒ†ã‚¹ãƒˆã€æœ¬æ—¥20æ™‚ã™ãã‚ˆã‚Šå…¬å¼ãƒ©ã‚¤ãƒ–ä¸­ç¶™é–‹å§‹
https://t.co/6SAxBBcKJh

ã‚¹ãƒšãƒ¼ã‚¹ã‚·ãƒ£ãƒˆãƒ«ã¨æ ¹æœ¬çš„ãªé•ã„ã¯ã‚¹ã‚¿ãƒ¼ã‚·ãƒƒãƒ—ã¯ç«æ˜Ÿã§éƒ½å¸‚ã‚’ä½œã‚‹ã“ã¨ã‚’ç›®çš„ã«è¨­è¨ˆã•ã‚Œã¦ã„ã‚‹ãŸã‚ã€100ãƒˆãƒ³ä»¥ä¸Šã®ç©è¼‰é‡ãŒã‚ã‚Šã¾ã™ã€‚#SpaceX #TSLA https://t.co/r0W091UVRe"
2023-04-16T22:16:28.000Z,1572278968400879617,https://t.co/caEK04wezy #TSLA
2023-04-16T22:03:21.000Z,87226645,"Gas people don't research, hate tech, live in the past, are not open minded, don't invest properly since they didn't buy Tesla stock pre-2020, believe everything they hear in the media, slow adopters to tech, stubborn, loyal to a brand, can't comprehend FSD beta works #TSLA"
2023-04-16T22:00:00.000Z,1287051709739671557,https://t.co/1XZcGQX35f  #NFLX #TSLA #GS #paywall #News
2023-04-16T21:57:57.000Z,87226645,"Typical day:

Wake up pre-heat car
FSD Beta to work rush hour traffic
100 degrees outside, pre-cool car
Go to gym, auto-reverse parking, summon car 
to pick you up from entrance
Watch fav show (Netflix, Disney+, sports) while waiting
Tweet for 1-2 hrs
FSD beta home
#tsla"
2023-04-16T21:51:35.000Z,87226645,Buying a gas car in 2023 is the worst decision a person can make in their entire life setting up for years trapped in an ecosystem of despair when the entire world is changing and experiencing benefits beyond their wildest imagination. Donâ€™t fall behind and get left behind #TSLA https://t.co/iAZbYXzDmc
2023-04-16T21:51:31.000Z,1151487550755880961,"Just in time for #ES_F open, I've just released my Sunday Session analysis, where I take a look at the #SPY/#SPX options market and see what it means for price this week. 

Check it out with a FREE trial, below! ğŸ‘‡

#qqq #dia #vix #PMI #BTC #TSLA #SCHW 

https://t.co/6pZgJZkwUM"
2023-04-16T21:51:09.000Z,87226645,Buying a gas car in 2023 is the worst decision a person can make in their entire life setting up for years trapped in an ecosystem of despair when the entire world is changing and experiences benefits beyond their wildest imagination. Donâ€™t fall behind and get left behind #TSLA https://t.co/017P4eAnBJ
2023-04-16T21:45:46.000Z,1592610820768387073,"RT @SERobinsonJr: The massive scale of GigaBerlin's Phase 2 expansion. ğŸ‘€ 

ğŸ“¹ by @wolfpackberlin 
$TSLA #TSLA @elonmusk #ãƒ†ã‚¹ãƒ© @Tesla https://â€¦"
2023-04-16T21:45:02.000Z,2239171160,"?ğŸ‡¸#tsla
Tesla reduces prices for Model 3 in Germany"
2023-04-16T21:44:42.000Z,87226645,Videos are quite good in a tesla no buffering or anything just smooth sailing into the sunset â›µï¸ #TSLA
2023-04-16T21:44:34.000Z,1398531184745795586,"RT @SERobinsonJr: Cathie gets it! Game changer in coming!
$TSLA #TSLA @elonmusk #ãƒ†ã‚¹ãƒ© @Tesla #Cybertruck https://t.co/riRMh6a6w3"
2023-04-16T21:41:54.000Z,87226645,Lakers win and tesla wins as well ğŸ† #TSLA https://t.co/x4aiDUlhOZ
2023-04-16T21:41:53.000Z,1592645568,RT @strengthPlan: This is the FSD video the media doesnâ€™t want us to see. They donâ€™t want us to know it works #TSLA @elonmusk https://t.co/â€¦
2023-04-16T21:39:01.000Z,1600568699093766145,"RT @SERobinsonJr: The massive scale of GigaBerlin's Phase 2 expansion. ğŸ‘€ 

ğŸ“¹ by @wolfpackberlin 
$TSLA #TSLA @elonmusk #ãƒ†ã‚¹ãƒ© @Tesla https://â€¦"
2023-04-16T21:38:36.000Z,1592610820768387073,"RT @SERobinsonJr: Cathie gets it! Game changer in coming!
$TSLA #TSLA @elonmusk #ãƒ†ã‚¹ãƒ© @Tesla #Cybertruck https://t.co/riRMh6a6w3"
2023-04-16T21:37:05.000Z,2436739819,"""Yes, it's true - driving a Tesla can be both a privilege and a right. With its 0-60 acceleration time of 3 seconds and its fully autonomous driving capabilities, Tesla really sets the bar for performance and technological advancements. #TSLA"" https://t.co/1kQAq4Tvmq"
2023-04-16T21:36:47.000Z,2436739819,"It's great to see how far #EVs have come! From gas to electric, it's fascinating to see how Tesla has pioneered such a revolutionary transition. It's no wonder why people are so committed to the brand - they truly understand the power that comes with owning an EV. #TSLA https://t.co/bbu0tEy1Ux"
2023-04-16T21:36:29.000Z,2436739819,I love this idea - keeping your Tesla clean is an essential part of maintaining it and looks great too! #tsla https://t.co/zK3Y1e6bGY
2023-04-16T21:36:27.000Z,2436739819,RT @strengthPlan: Watching the lakers game in the tesla you can do anything in a tesla these days #TSLA https://t.co/KGVll4QzSL
2023-04-16T21:34:34.000Z,2239171160,"ğŸ‡ºğŸ‡¸ğŸ‡¨ğŸ‡³#TSLA #china
Tesla creates new energy firm New Energy Co Ltd in Shanghai"
2023-04-16T21:31:49.000Z,1579930259767582747,@elonmusk #TSLA future HQ Factory Launchpad distro center combo just one big complex https://t.co/ro4n5z5H8s
2023-04-16T21:31:41.000Z,1586245972883038208,RT @strengthPlan: This is the FSD video the media doesnâ€™t want us to see. They donâ€™t want us to know it works #TSLA @elonmusk https://t.co/â€¦
2023-04-16T21:25:57.000Z,1589658490749845505,RT @strengthPlan: Watching the lakers game in the tesla you can do anything in a tesla these days #TSLA https://t.co/KGVll4QzSL
2023-04-16T21:25:27.000Z,1400316760163639296,"RT @RealBrunoBTC: @TuckerCarlson Nice, will watch! Just finished watching your interview with the great Nayib #Bukele

Also, BUY $XAI #XAI_â€¦"
2023-04-16T21:25:23.000Z,1400316760163639296,"@TuckerCarlson Nice, will watch! Just finished watching your interview with the great Nayib #Bukele

Also, BUY $XAI #XAI_CORP #XAi #XAIETH #Xaicorp #XAITOKEN

WHERE DREAMS COME TRUE!
#Bitcoin #Crypto #Ethereum #DOGE #ETH #Trending #TSUKA #Shiba #AAPL #MSFT #AMZN #GOOGL #FB #TSLA #SPY #OPTIMUS https://t.co/7qbjQJDeaf"
2023-04-16T21:24:57.000Z,87226645,Watching the lakers game in the tesla you can do anything in a tesla these days #TSLA https://t.co/KGVll4QzSL
2023-04-16T21:23:46.000Z,893305069059403776,Tesla..What Can You Say!! #tesla #tsla #stock #stockmarket #options #money #cars #tech #technology https://t.co/Km8SUK039D
2023-04-16T21:19:34.000Z,1512385597909999616,"âš ï¸ #earnings semana 17-4
ğŸ”µ#nflx ğŸ”µ#tsla ğŸ”µ#bac ğŸ”µ#ms ğŸ”µ#gs ğŸ”µ#ibm ,, entre otras. @eWhispers https://t.co/38tlw4xV3b"
2023-04-16T21:19:25.000Z,1589658490749845505,"RT @strengthPlan: Gas = know English only
Transition from gas to electric = bilingual 

Knowing multiple languages has a distinct advantageâ€¦"
2023-04-16T21:19:10.000Z,87226645,Best way to start the week is washing your tesla to keep it pristine and ready to tackle any challenges in the week #tsla https://t.co/dRW3SHwivv
2023-04-16T21:12:50.000Z,87226645,"Gas = know English only
Transition from gas to electric = bilingual 

Knowing multiple languages has a distinct advantage in life. Gas people arenâ€™t smarter bc they only know 1 language in life while EV already know how a gas car works and choose to learn another one #TSLA"
2023-04-16T21:11:08.000Z,1647709169066098691,RT @cb_doge: My entire net worth is in hands of this man @elonmusk #TSLA https://t.co/64YL1EYimi
2023-04-16T21:10:38.000Z,87226645,If you donâ€™t have a tesla you wouldnâ€™t understand how an EV works. We went from gas to electric we have a great idea. People are still stuck in gas land #TSLA
2023-04-16T20:54:30.000Z,1550827295811706882,"RT @adamtaha_: Get ahead with the weekly market outlook for the week beginning April 17th 2023 
#stockstowatch #earnings #tsla #gs #nflx #sâ€¦"
2023-04-16T20:47:12.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:47:06.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:47:04.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UudZs
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:47:01.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:46:09.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:46:06.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UudZs
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:46:00.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:45:52.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:44:50.000Z,1290048041995493378,"RT @SDLoansFinder: $icnm @eastwin8 $tesla

Here is a translation of an article with CEO Li Lanwei of $Kuora ğŸ‘€ to be featured in the #Chinesâ€¦"
2023-04-16T20:42:40.000Z,87226645,Tesla you can show off bc you have a tesla. When you get a tesla that is your right and privilege to drive 0-60 in 3 seconds or never drive again with full self driving. Nobody can stop you from not driving #TSLA
2023-04-16T20:40:16.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UudZs
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:40:05.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:39:49.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:39:40.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UudZs
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:39:25.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:39:21.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:39:12.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:38:58.000Z,617682427,"RT @RandyAFrederick: #options
#OptionsTrading
https://t.co/wyfH3UuLP0
In early morning options action, equity names among the top 10 most aâ€¦"
2023-04-16T20:31:02.000Z,1499541636904325123,"Martes 18/04:

Interactive Brokers Group Inc (#IBKR)
Carvana Co (#CVNA)
Goldman Sachs Group Inc (#GS)
Netflix Inc (#NFLX)
Tesla Inc (#TSLA)
Johnson &amp; Johnson (#JNJ)

MiÃ©rcoles 19/04:

American Airlines Group Inc (#AAL)
AT&amp;T Inc (#T)
Abbott Laboratories (#ABT)

Sigue --&gt;"
2023-04-16T20:30:18.000Z,780476239001882624,"RT @strengthPlan: Just bc Tesla is different than every other company media makes fun of them. They said Tesla could not sell online, theyâ€¦"
2023-04-16T20:27:14.000Z,1348005875101954050,Who is excited about Wednesday's #TSLA Q1'23 call?
2023-04-16T20:27:10.000Z,954738059601330176,"RT @ajoenamedjoe: $TSLA bearish under 176, ER this Wednesday - #TSLA chart on @TradingView https://t.co/GraKbx8rha"
2023-04-16T20:20:52.000Z,1482592155663273985,"RT @adamtaha_: Get ahead with the weekly market outlook for the week beginning April 17th 2023 
#stockstowatch #earnings #tsla #gs #nflx #sâ€¦"
2023-04-16T20:19:59.000Z,1606423013959901185,@Marco_408_ @Investingcom I hope #TSLA or #Rivian makes it because $MULN over the last 5 years ğŸ˜” https://t.co/ZpQW5WC3VO
2023-04-16T19:58:55.000Z,293670044,"$TSLA bearish under 176, ER this Wednesday - #TSLA chart on @TradingView https://t.co/GraKbx8rha"
2023-04-16T19:49:00.000Z,1540368511641554944,#TSLA ÙÙŠ Ù…ÙØªØ±Ù‚ Ø·Ø±Ù‚ Ù„Ø¯ÙŠÙ‡ Ø§Ø¹Ù„Ø§Ù† ÙÙŠ 19ğ˜¼ğ™‹ğ™ğ™„ğ™‡ ÙˆÙ…Ù† ÙˆØ§Ù‚Ø¹ Ø§Ù„Ø´Ø§Ø±Øª Ø§Ù„Ø´Ù‡Ø±ÙŠ ÙØ£Ù† Ø§Ù„Ø§ØºÙ„Ø§Ù‚ Ø§Ù„Ø´Ù‡Ø±ÙŠ ÙÙˆÙ‚ Ù…Ø³ØªÙˆÙ‰ 194.96 ÙŠØ³ØªÙ‡Ø¯Ù 211-280 Ø¨ÙŠÙ†Ù…Ø§ Ø§Ù„Ø§ØºÙ„Ø§Ù‚ Ø§Ù„Ø´Ù‡Ø±ÙŠ Ø§Ø³ÙÙ„ Ù…Ø³ØªÙˆÙ‰ 185.31 ÙŠØ³ØªÙ‡Ø¯Ù 144.50 ÙˆØ§Ù„Ù„Ù‡ Ø§Ø¹Ù„Ù‰ ÙˆØ§Ø¹Ù„Ù… ğŸŒ¹
2023-04-16T19:45:54.000Z,1066823499271102470,"RT @SDLoansFinder: $icnm @eastwin8 $tesla

Here is a translation of an article with CEO Li Lanwei of $Kuora ğŸ‘€ to be featured in the #Chinesâ€¦"
2023-04-16T19:44:44.000Z,1411758512,"RT @SDLoansFinder: $icnm @eastwin8 $tesla

Here is a translation of an article with CEO Li Lanwei of $Kuora ğŸ‘€ to be featured in the #Chinesâ€¦"
2023-04-16T19:42:19.000Z,1364853976752132099,"RT @adamtaha_: Get ahead with the weekly market outlook for the week beginning April 17th 2023 
#stockstowatch #earnings #tsla #gs #nflx #sâ€¦"
2023-04-16T19:41:47.000Z,1632248199371997184,Flashback101: @Kneelow whatâ€™s your opinion on $TSLA beating $ER? #TSLA #ER
2023-04-16T19:38:03.000Z,1496423143107354628,"@engineers_feed @elonmusk ğŸ’¡ 
Ensuring the bunker has WiFi
Panning to be on Mars
Building radiation shields for #TSLA Cybertrucks
Go full Ironman &amp; build a suit to withstand a nuclear blast
Working on a new company called ""SpaceX-nuclearâ€

However, he also hopes that a nuclear war doesn't occur https://t.co/GflSDCaEq7"
2023-04-16T19:35:04.000Z,1579930259767582747,"#Tesla2024 #Tesla2025 new designs just leaked,  i am going to order mine TODAY!!! #TSLA #ElonMusk #CyberTruck â˜ï¸ https://t.co/bwdpOLrIts"
2023-04-16T19:33:34.000Z,1917314618,Common @elonmusk #tsla #cannabis https://t.co/25cCXzwpxS
2023-04-16T19:28:27.000Z,1428456449806675982,"RT @adamtaha_: Get ahead with the weekly market outlook for the week beginning April 17th 2023 
#stockstowatch #earnings #tsla #gs #nflx #sâ€¦"
2023-04-16T19:27:42.000Z,1366024409358733314,"Get ahead with the weekly market outlook for the week beginning April 17th 2023 
#stockstowatch #earnings #tsla #gs #nflx #schw #bac #lrcx https://t.co/l7pEsPToqM"
2023-04-16T19:25:31.000Z,1620114355395125253,"RT @HappyJesse: Model X has the amazing scenic views 

No other vehicle ğŸš— I know can do this for you 

All this while driving you with FSDâ€¦"
2023-04-16T19:11:55.000Z,1638635581755338754,RT @strengthPlan: This is the FSD video the media doesnâ€™t want us to see. They donâ€™t want us to know it works #TSLA @elonmusk https://t.co/â€¦
2023-04-16T19:00:15.000Z,1501990523988553729,"RT @SfKyra: #tsla short confirmed, they canâ€™t hide oversupply using dealership parking lots as a storage ğŸ˜ https://t.co/GdmHBLOAkH"
2023-04-16T18:58:58.000Z,1128037495864745984,"free alpha:
this is a really good visualization tool for VPA
#Bitcoin #TSLA #ETH 
https://t.co/oqW2VQlnZW"
